ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
206624_at,3.73E-02,1.05E-02,2.605973,-3.37499,1.1446547,USP9Y,"ubiquitin specific peptidase 9, Y-linked"
204864_s_at,3.73E-02,1.05E-02,2.605788,-3.37544,0.3066031,IL6ST,interleukin 6 signal transducer
207085_x_at,3.73E-02,1.05E-02,-2.605784,-3.375448,-0.6497355,CSF2RA,colony stimulating factor 2 receptor alpha subunit
218232_at,3.73E-02,1.05E-02,-2.605784,-3.375449,-0.3606057,C1QA,complement C1q A chain
219782_s_at,3.74E-02,1.05E-02,-2.605298,-3.376625,-0.4788285,ZNF771,zinc finger protein 771
207072_at,3.74E-02,1.06E-02,2.605017,-3.377307,0.474857,IL18RAP,interleukin 18 receptor accessory protein
216981_x_at,3.74E-02,1.06E-02,-2.604615,-3.378281,-0.2009436,SPN,sialophorin
221869_at,3.74E-02,1.06E-02,2.604575,-3.378378,0.491232,ZNF512B,zinc finger protein 512B
216661_x_at,3.75E-02,1.06E-02,-2.604444,-3.378695,-0.2938499,CYP2C9,cytochrome P450 family 2 subfamily C member 9
206659_at,3.75E-02,1.06E-02,-2.60423,-3.379213,-0.4906098,,
210783_x_at,3.75E-02,1.06E-02,-2.603539,-3.380887,-0.3406848,CLEC11A,C-type lectin domain family 11 member A
202713_s_at,3.75E-02,1.06E-02,2.603359,-3.381322,0.1867803,KIAA0391///PSMA6,KIAA0391///proteasome subunit alpha 6
217683_at,3.76E-02,1.06E-02,-2.603125,-3.381888,-0.6654292,HBE1,hemoglobin subunit epsilon 1
211791_s_at,3.76E-02,1.06E-02,2.602588,-3.383189,0.3911126,KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2
211948_x_at,3.77E-02,1.07E-02,2.601755,-3.385205,0.9727467,PRRC2C,proline rich coiled-coil 2C
206582_s_at,3.77E-02,1.07E-02,2.601473,-3.385888,0.4322811,ADGRG1,adhesion G protein-coupled receptor G1
213265_at,3.77E-02,1.07E-02,-2.601104,-3.386779,-0.384822,PGA4///PGA3///PGA5,"pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)"
211863_x_at,3.78E-02,1.07E-02,-2.600959,-3.387132,-0.2178458,HFE,hemochromatosis
215005_at,3.78E-02,1.07E-02,-2.600688,-3.387786,-0.4035399,NECAB2,N-terminal EF-hand calcium binding protein 2
201888_s_at,3.78E-02,1.07E-02,-2.600167,-3.389046,-0.2944839,IL13RA1,interleukin 13 receptor subunit alpha 1
222368_at,3.78E-02,1.07E-02,-2.600136,-3.389121,-0.1994251,,
211915_s_at,3.78E-02,1.07E-02,-2.599877,-3.389749,-0.354804,TUBB7P,tubulin beta 7 pseudogene
213493_at,3.79E-02,1.07E-02,-2.599748,-3.390061,-0.4388125,SNED1,"sushi, nidogen and EGF like domains 1"
202416_at,3.79E-02,1.07E-02,2.599439,-3.390808,0.3025336,DNAJC7,DnaJ heat shock protein family (Hsp40) member C7
219963_at,3.79E-02,1.07E-02,-2.599328,-3.391075,-0.2091113,DUSP13,dual specificity phosphatase 13
210095_s_at,3.79E-02,1.07E-02,2.599119,-3.391582,0.3294388,IGFBP3,insulin like growth factor binding protein 3
208686_s_at,3.79E-02,1.07E-02,2.59901,-3.391845,0.2632049,BRD2,bromodomain containing 2
205147_x_at,3.79E-02,1.07E-02,-2.598993,-3.391886,-0.3689147,NCF4,neutrophil cytosolic factor 4
207370_at,3.79E-02,1.07E-02,-2.598875,-3.392171,-0.4596164,IBSP,integrin binding sialoprotein
210256_s_at,3.79E-02,1.07E-02,-2.598518,-3.393034,-0.3379761,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
1320_at,3.80E-02,1.08E-02,-2.597644,-3.395146,-0.4841612,PTPN21,"protein tyrosine phosphatase, non-receptor type 21"
219861_at,3.80E-02,1.08E-02,2.597496,-3.395504,0.5288572,DNAJC17,DnaJ heat shock protein family (Hsp40) member C17
203201_at,3.81E-02,1.08E-02,2.597196,-3.396228,0.3369023,PMM2,phosphomannomutase 2
41660_at,3.81E-02,1.08E-02,2.597167,-3.396299,0.6334381,CELSR1,cadherin EGF LAG seven-pass G-type receptor 1
202336_s_at,3.81E-02,1.08E-02,2.596916,-3.396905,0.3774271,PAM,peptidylglycine alpha-amidating monooxygenase
201428_at,3.81E-02,1.08E-02,-2.59662,-3.39762,-0.4456692,CLDN4,claudin 4
212513_s_at,3.81E-02,1.08E-02,2.596485,-3.397948,0.2318046,USP33,ubiquitin specific peptidase 33
218967_s_at,3.81E-02,1.08E-02,2.596352,-3.398268,0.5733259,PTER,phosphotriesterase related
202624_s_at,3.81E-02,1.08E-02,2.596092,-3.398896,0.176987,CABIN1,calcineurin binding protein 1
216613_at,3.82E-02,1.08E-02,-2.595862,-3.399451,-0.7443256,,
206815_at,3.82E-02,1.08E-02,-2.595781,-3.399646,-0.4785918,SPAG8,sperm associated antigen 8
210103_s_at,3.82E-02,1.08E-02,-2.595766,-3.399683,-0.3195559,FOXA2,forkhead box A2
213693_s_at,3.82E-02,1.08E-02,-2.595195,-3.401063,-0.3149022,MUC1,"mucin 1, cell surface associated"
211877_s_at,3.82E-02,1.08E-02,-2.59513,-3.40122,-0.475069,PCDHGA11///PCDHGC3,"protocadherin gamma subfamily A, 11///protocadherin gamma subfamily C, 3"
216434_at,3.82E-02,1.09E-02,-2.594677,-3.402313,-0.3921938,TTC38,tetratricopeptide repeat domain 38
212764_at,3.83E-02,1.09E-02,-2.593871,-3.404259,-0.4304164,ZEB1,zinc finger E-box binding homeobox 1
208537_at,3.83E-02,1.09E-02,-2.593819,-3.404384,-0.3126863,S1PR2,sphingosine-1-phosphate receptor 2
207924_x_at,3.83E-02,1.09E-02,-2.593598,-3.404918,-0.5066938,PAX8,paired box 8
200673_at,3.84E-02,1.09E-02,-2.593311,-3.40561,-0.1766158,LAPTM4A,lysosomal protein transmembrane 4 alpha
220564_at,3.84E-02,1.09E-02,-2.593267,-3.405716,-0.3840226,RNLS,"renalase, FAD dependent amine oxidase"
214005_at,3.84E-02,1.09E-02,-2.593221,-3.405827,-0.1845425,GGCX,gamma-glutamyl carboxylase
209091_s_at,3.84E-02,1.09E-02,-2.593001,-3.406358,-0.2063512,SH3GLB1,SH3 domain containing GRB2 like endophilin B1
207671_s_at,3.84E-02,1.09E-02,-2.592858,-3.406702,-0.5020391,BEST1,bestrophin 1
219158_s_at,3.84E-02,1.09E-02,2.592568,-3.407403,0.6927863,NAA15,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit"
201069_at,3.84E-02,1.09E-02,-2.592389,-3.407834,-0.347786,MMP2,matrix metallopeptidase 2
204609_at,3.84E-02,1.09E-02,-2.59229,-3.408072,-0.3689839,CCDC85B,coiled-coil domain containing 85B
220738_s_at,3.85E-02,1.10E-02,-2.591576,-3.409796,-0.3046131,RPS6KA6,ribosomal protein S6 kinase A6
217601_at,3.85E-02,1.10E-02,-2.591484,-3.410017,-0.4535204,NUP188,nucleoporin 188
207673_at,3.85E-02,1.10E-02,-2.591173,-3.410767,-0.3736999,NPHS1,"NPHS1, nephrin"
222221_x_at,3.85E-02,1.10E-02,-2.590936,-3.41134,-0.3412525,EHD1,EH domain containing 1
220584_at,3.86E-02,1.10E-02,-2.590814,-3.411634,-0.2655014,PRR36,proline rich 36
216226_at,3.86E-02,1.10E-02,2.59078,-3.411716,0.1818414,TAF4B,TATA-box binding protein associated factor 4b
204511_at,3.86E-02,1.10E-02,2.590484,-3.412429,0.3000175,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
206143_at,3.86E-02,1.10E-02,-2.590246,-3.413002,-0.7570471,SLC26A3,solute carrier family 26 member 3
218491_s_at,3.86E-02,1.10E-02,2.590074,-3.413417,0.3258514,THYN1,thymocyte nuclear protein 1
207594_s_at,3.86E-02,1.10E-02,-2.589861,-3.413929,-0.2378436,SYNJ1,synaptojanin 1
208072_s_at,3.86E-02,1.10E-02,2.58966,-3.414415,0.3142039,DGKD,diacylglycerol kinase delta
206312_at,3.87E-02,1.10E-02,-2.589454,-3.414911,-0.4248842,GUCY2C,guanylate cyclase 2C
214371_at,3.87E-02,1.10E-02,-2.588725,-3.416667,-0.5579989,TSSK2,testis specific serine kinase 2
201126_s_at,3.87E-02,1.10E-02,-2.588525,-3.417149,-0.2439707,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
200980_s_at,3.88E-02,1.11E-02,2.588145,-3.418066,0.151845,PDHA1,pyruvate dehydrogenase (lipoamide) alpha 1
207668_x_at,3.88E-02,1.11E-02,2.587671,-3.419206,0.1785497,PDIA6,protein disulfide isomerase family A member 6
222075_s_at,3.88E-02,1.11E-02,-2.58762,-3.419329,-0.5082538,OAZ3,ornithine decarboxylase antizyme 3
204694_at,3.88E-02,1.11E-02,-2.587612,-3.419348,-0.3406921,AFP,alpha fetoprotein
218296_x_at,3.88E-02,1.11E-02,2.587539,-3.419524,0.4403677,MSTO2P///MSTO1,"misato family member 2, pseudogene///misato 1, mitochondrial distribution and morphology regulator"
213476_x_at,3.89E-02,1.11E-02,-2.587079,-3.420632,-0.2018776,TUBB3,tubulin beta 3 class III
222084_s_at,3.89E-02,1.11E-02,-2.586552,-3.421901,-0.6375559,SBF1,SET binding factor 1
212255_s_at,3.89E-02,1.11E-02,2.586269,-3.422582,0.2209404,ATP2C1,ATPase secretory pathway Ca2+ transporting 1
204689_at,3.89E-02,1.11E-02,2.586015,-3.423195,0.2237033,HHEX,hematopoietically expressed homeobox
206888_s_at,3.89E-02,1.11E-02,-2.585954,-3.423342,-0.3215016,ARHGDIG,Rho GDP dissociation inhibitor gamma
204281_at,3.89E-02,1.11E-02,-2.585895,-3.423483,-0.2830602,TEAD4,TEA domain transcription factor 4
210301_at,3.89E-02,1.11E-02,-2.585888,-3.423499,-0.2049946,XDH,xanthine dehydrogenase
219402_s_at,3.90E-02,1.11E-02,2.585442,-3.424572,0.2225486,DERL1,derlin 1
214876_s_at,3.90E-02,1.11E-02,2.584971,-3.425706,0.4442398,TUBGCP5,tubulin gamma complex associated protein 5
202727_s_at,3.91E-02,1.12E-02,-2.584679,-3.42641,-0.2614428,IFNGR1,interferon gamma receptor 1
221276_s_at,3.91E-02,1.12E-02,2.584061,-3.427896,0.5179833,SYNC,"syncoilin, intermediate filament protein"
206859_s_at,3.92E-02,1.12E-02,-2.583277,-3.429781,-0.2295427,PAEP,progestagen associated endometrial protein
217471_at,3.92E-02,1.12E-02,-2.582734,-3.431087,-0.2534383,LINC01482,long intergenic non-protein coding RNA 1482
203977_at,3.93E-02,1.12E-02,2.58207,-3.432683,0.3465374,TAZ,tafazzin
34210_at,3.93E-02,1.12E-02,2.581873,-3.433157,0.2644619,CD52,CD52 molecule
221198_at,3.94E-02,1.13E-02,-2.581296,-3.434544,-0.261689,SCT,secretin
218834_s_at,3.94E-02,1.13E-02,-2.581284,-3.434573,-0.5824825,TMEM132A,transmembrane protein 132A
202471_s_at,3.94E-02,1.13E-02,2.580965,-3.43534,0.1663889,IDH3G,isocitrate dehydrogenase 3 (NAD(+)) gamma
207576_x_at,3.95E-02,1.13E-02,-2.580273,-3.437001,-0.4997398,OXT,oxytocin/neurophysin I prepropeptide
221082_s_at,3.95E-02,1.13E-02,2.580155,-3.437287,0.1826272,NDRG3,NDRG family member 3
210875_s_at,3.95E-02,1.13E-02,-2.579893,-3.437916,-0.4704806,ZEB1,zinc finger E-box binding homeobox 1
203529_at,3.96E-02,1.13E-02,-2.578548,-3.441145,-0.1784366,PPP6C,protein phosphatase 6 catalytic subunit
210799_at,3.96E-02,1.13E-02,-2.578417,-3.44146,-0.4208001,HTR1B,5-hydroxytryptamine receptor 1B
204732_s_at,3.97E-02,1.14E-02,2.578137,-3.442132,0.5010519,TRIM23,tripartite motif containing 23
220155_s_at,3.97E-02,1.14E-02,2.577834,-3.442858,0.3661697,BRD9,bromodomain containing 9
211626_x_at,3.98E-02,1.14E-02,-2.576708,-3.445562,-0.4596328,ERG,"ERG, ETS transcription factor"
201101_s_at,3.98E-02,1.14E-02,2.576701,-3.445578,0.49632,BCLAF1,BCL2 associated transcription factor 1
209602_s_at,3.98E-02,1.14E-02,2.576689,-3.445607,0.4543735,GATA3,GATA binding protein 3
214602_at,3.98E-02,1.14E-02,-2.576687,-3.445611,-0.2758926,COL4A4,collagen type IV alpha 4 chain
204618_s_at,3.98E-02,1.14E-02,2.576393,-3.446317,0.3643025,GABPB1,GA binding protein transcription factor beta subunit 1
202051_s_at,3.98E-02,1.14E-02,2.576314,-3.446506,0.1834588,ZMYM4,zinc finger MYM-type containing 4
209425_at,3.98E-02,1.14E-02,2.576,-3.447261,0.4465074,C1QTNF3-AMACR///AMACR,C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase
206765_at,3.99E-02,1.14E-02,-2.575827,-3.447675,-0.5072396,KCNJ2,potassium voltage-gated channel subfamily J member 2
205006_s_at,3.99E-02,1.14E-02,2.575798,-3.447746,0.2483001,NMT2,N-myristoyltransferase 2
210891_s_at,3.99E-02,1.14E-02,2.575629,-3.448149,0.1977578,GTF2IP4///GTF2IP1///GTF2I,general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi
206375_s_at,3.99E-02,1.14E-02,-2.575448,-3.448584,-0.4464056,HSPB3,heat shock protein family B (small) member 3
91684_g_at,3.99E-02,1.14E-02,-2.575342,-3.448837,-0.2342963,EXOSC4,exosome component 4
215037_s_at,3.99E-02,1.15E-02,-2.574766,-3.450219,-0.4200615,BCL2L1,BCL2 like 1
214271_x_at,4.00E-02,1.15E-02,2.574527,-3.450793,0.1688843,RPL12,ribosomal protein L12
210323_at,4.00E-02,1.15E-02,-2.574395,-3.451109,-0.5890951,TEKT2,tektin 2
203777_s_at,4.00E-02,1.15E-02,2.574281,-3.451382,0.1918311,RPS6KB2,ribosomal protein S6 kinase B2
212910_at,4.00E-02,1.15E-02,2.574172,-3.451645,0.2068637,THAP11,THAP domain containing 11
207027_at,4.00E-02,1.15E-02,-2.574029,-3.451987,-0.2669386,HGFAC,HGF activator
212914_at,4.00E-02,1.15E-02,2.573875,-3.452355,0.2786203,CBX7,chromobox 7
219667_s_at,4.00E-02,1.15E-02,2.573865,-3.452381,0.4408712,BANK1,B-cell scaffold protein with ankyrin repeats 1
207617_at,4.01E-02,1.15E-02,-2.573167,-3.454054,-0.573337,DDX3X,"DEAD-box helicase 3, X-linked"
211873_s_at,4.01E-02,1.15E-02,-2.57293,-3.454621,-0.3028784,PCDHGA9,"protocadherin gamma subfamily A, 9"
206839_at,4.01E-02,1.15E-02,-2.572895,-3.454704,-0.4862217,C22orf31,chromosome 22 open reading frame 31
200717_x_at,4.01E-02,1.15E-02,2.572673,-3.455238,0.1355643,RPL7,ribosomal protein L7
210614_at,4.01E-02,1.15E-02,-2.572567,-3.455491,-0.4218505,TTPA,alpha tocopherol transfer protein
203603_s_at,4.01E-02,1.15E-02,-2.572532,-3.455575,-0.3207993,ZEB2,zinc finger E-box binding homeobox 2
222356_at,4.02E-02,1.15E-02,-2.57205,-3.45673,-0.3324905,,
215582_x_at,4.02E-02,1.16E-02,2.571494,-3.45806,0.1820087,MCM3AP,minichromosome maintenance complex component 3 associated protein
206751_s_at,4.02E-02,1.16E-02,-2.571221,-3.458715,-0.4889057,PCYT1B,"phosphate cytidylyltransferase 1, choline, beta"
216499_at,4.02E-02,1.16E-02,-2.571008,-3.459226,-0.2189964,LOC102723620,uncharacterized LOC102723620
210943_s_at,4.02E-02,1.16E-02,-2.570936,-3.459397,-0.2224726,LYST,lysosomal trafficking regulator
218420_s_at,4.03E-02,1.16E-02,2.570719,-3.459918,0.2038412,PROSER1,proline and serine rich 1
220699_s_at,4.04E-02,1.16E-02,-2.569566,-3.462677,-0.4785817,PRO2214,uncharacterized protein PRO2214
221484_at,4.04E-02,1.16E-02,-2.569485,-3.462873,-0.3447454,B4GALT5,"beta-1,4-galactosyltransferase 5"
209246_at,4.05E-02,1.17E-02,-2.568664,-3.464838,-0.444144,ABCF2,ATP binding cassette subfamily F member 2
209227_at,4.05E-02,1.17E-02,2.568572,-3.465057,0.4226236,TUSC3,tumor suppressor candidate 3
212226_s_at,4.05E-02,1.17E-02,-2.568076,-3.466244,-0.2950752,PLPP3,phospholipid phosphatase 3
202807_s_at,4.06E-02,1.17E-02,-2.567754,-3.467013,-0.2203097,TOM1,target of myb1 membrane trafficking protein
210350_x_at,4.06E-02,1.17E-02,2.56761,-3.467359,0.3174423,ING1,inhibitor of growth family member 1
221176_x_at,4.06E-02,1.17E-02,2.567476,-3.467679,0.3034479,,
208940_at,4.06E-02,1.17E-02,2.567472,-3.46769,0.4352977,SEPHS1,selenophosphate synthetase 1
218201_at,4.07E-02,1.17E-02,2.566412,-3.470223,0.1907396,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2
202963_at,4.08E-02,1.18E-02,2.565219,-3.473075,0.1860754,RFX5,regulatory factor X5
205663_at,4.08E-02,1.18E-02,-2.565104,-3.47335,-0.4274843,PCBP3,poly(rC) binding protein 3
218772_x_at,4.08E-02,1.18E-02,-2.565061,-3.473454,-0.2721227,TMEM38B,transmembrane protein 38B
218936_s_at,4.08E-02,1.18E-02,2.564848,-3.473961,0.2942206,CCDC59,coiled-coil domain containing 59
214741_at,4.08E-02,1.18E-02,2.564664,-3.474403,0.3735646,LOC100506639///ZNF131,uncharacterized LOC100506639///zinc finger protein 131
209120_at,4.09E-02,1.18E-02,-2.564266,-3.475354,-0.8092256,NR2F2,nuclear receptor subfamily 2 group F member 2
210837_s_at,4.10E-02,1.18E-02,2.563448,-3.477307,0.3332743,PDE4D,phosphodiesterase 4D
206628_at,4.10E-02,1.18E-02,-2.563151,-3.478017,-0.2507513,SLC5A1,solute carrier family 5 member 1
200833_s_at,4.10E-02,1.18E-02,-2.562913,-3.478586,-0.1529469,RAP1B,"RAP1B, member of RAS oncogene family"
214355_x_at,4.11E-02,1.19E-02,2.562276,-3.480105,0.2985501,CTAGE8///CTAGE4///CTAGE9///CTAGE15,CTAGE family member 8///CTAGE family member 4///CTAGE family member 9///CTAGE family member 15
205144_at,4.11E-02,1.19E-02,-2.561696,-3.481492,-0.1929311,MFSD7,major facilitator superfamily domain containing 7
216161_at,4.12E-02,1.19E-02,2.561293,-3.482454,0.7057398,SBNO1,strawberry notch homolog 1
201311_s_at,4.12E-02,1.19E-02,-2.561283,-3.482476,-0.2315724,SH3BGRL,SH3 domain binding glutamate rich protein like
207753_at,4.12E-02,1.19E-02,2.5612,-3.482676,0.3343049,ZNF304,zinc finger protein 304
209197_at,4.12E-02,1.19E-02,2.560871,-3.483461,0.2150479,SYT11,synaptotagmin 11
AFFX-LysX-5_at,4.12E-02,1.19E-02,-2.560414,-3.48455,-0.6581289,,
201650_at,4.13E-02,1.19E-02,-2.560175,-3.48512,-0.39051,KRT19,keratin 19
204959_at,4.13E-02,1.19E-02,-2.560159,-3.485158,-0.5063576,MNDA,myeloid cell nuclear differentiation antigen
211691_x_at,4.13E-02,1.19E-02,-2.560034,-3.485458,-0.4118718,,
200617_at,4.13E-02,1.19E-02,2.559911,-3.48575,0.167355,MLEC,malectin
210907_s_at,4.13E-02,1.19E-02,-2.55968,-3.486302,-0.1688289,PDCD10,programmed cell death 10
208793_x_at,4.13E-02,1.19E-02,2.559458,-3.486832,0.2335001,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
211550_at,4.13E-02,1.20E-02,-2.559312,-3.48718,-0.3466719,EGFR,epidermal growth factor receptor
209170_s_at,4.13E-02,1.20E-02,2.559216,-3.487409,0.412405,GPM6B,glycoprotein M6B
201060_x_at,4.13E-02,1.20E-02,-2.558956,-3.48803,-0.1985607,STOM,stomatin
209732_at,4.15E-02,1.20E-02,2.557819,-3.490739,0.3176534,CLEC2B,C-type lectin domain family 2 member B
212277_at,4.16E-02,1.20E-02,2.556393,-3.494139,0.1892032,MTMR4,myotubularin related protein 4
202114_at,4.17E-02,1.21E-02,2.555871,-3.495382,0.1811644,SNX2,sorting nexin 2
211464_x_at,4.17E-02,1.21E-02,2.55569,-3.495815,0.6123156,CASP6,caspase 6
205825_at,4.17E-02,1.21E-02,-2.555624,-3.495971,-0.4995461,PCSK1,proprotein convertase subtilisin/kexin type 1
202558_s_at,4.17E-02,1.21E-02,-2.555435,-3.496423,-0.4031164,HSPA13,heat shock protein family A (Hsp70) member 13
222012_at,4.18E-02,1.21E-02,-2.554603,-3.498404,-0.2572138,DCAF15,DDB1 and CUL4 associated factor 15
209064_x_at,4.18E-02,1.21E-02,2.554386,-3.498919,0.2695096,PAIP1,poly(A) binding protein interacting protein 1
214889_at,4.19E-02,1.21E-02,-2.553859,-3.500174,-0.3615708,FAM149A,family with sequence similarity 149 member A
222003_s_at,4.19E-02,1.21E-02,-2.553661,-3.500646,-0.5442219,DOCK6,dedicator of cytokinesis 6
216607_s_at,4.19E-02,1.21E-02,2.553536,-3.500944,0.2297001,LRRD1///CYP51A1,leucine rich repeats and death domain containing 1///cytochrome P450 family 51 subfamily A member 1
213409_s_at,4.19E-02,1.21E-02,2.553449,-3.501151,0.3359628,RHEB,Ras homolog enriched in brain
221758_at,4.19E-02,1.22E-02,2.552962,-3.50231,0.2461762,ARMC6,armadillo repeat containing 6
207701_at,4.19E-02,1.22E-02,-2.552767,-3.502774,-0.1865953,C22orf24,chromosome 22 open reading frame 24
202096_s_at,4.19E-02,1.22E-02,-2.55274,-3.502838,-0.278158,TSPO,translocator protein
213080_x_at,4.19E-02,1.22E-02,2.552599,-3.503174,0.1273911,RPL5///SNORD21,"ribosomal protein L5///small nucleolar RNA, C/D box 21"
204749_at,4.19E-02,1.22E-02,2.55258,-3.50322,0.331653,NAP1L3,nucleosome assembly protein 1 like 3
216125_s_at,4.20E-02,1.22E-02,2.552471,-3.503479,0.2346791,RANBP9,RAN binding protein 9
213712_at,4.20E-02,1.22E-02,-2.552372,-3.503714,-0.5545918,ELOVL2,ELOVL fatty acid elongase 2
202309_at,4.20E-02,1.22E-02,2.552215,-3.504087,0.1629241,MTHFD1,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"
211051_s_at,4.21E-02,1.22E-02,-2.551287,-3.506295,-0.3658152,EXTL3,exostosin like glycosyltransferase 3
201466_s_at,4.21E-02,1.22E-02,-2.551027,-3.506914,-0.4375123,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
210527_x_at,4.21E-02,1.22E-02,-2.550547,-3.508056,-0.2120122,TUBA3D///TUBA3C,tubulin alpha 3d///tubulin alpha 3c
218618_s_at,4.23E-02,1.23E-02,2.549396,-3.510792,0.3999959,LOC101928615///FNDC3B,uncharacterized LOC101928615///fibronectin type III domain containing 3B
208433_s_at,4.23E-02,1.23E-02,2.548933,-3.511893,0.4730731,LRP8,LDL receptor related protein 8
219345_at,4.23E-02,1.23E-02,2.548553,-3.512796,0.3469988,BOLA1,bolA family member 1
213251_at,4.24E-02,1.23E-02,2.548368,-3.513236,0.1989091,SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
210121_at,4.24E-02,1.23E-02,-2.547837,-3.514498,-0.5433831,B3GALT2,"beta-1,3-galactosyltransferase 2"
209981_at,4.24E-02,1.23E-02,-2.547829,-3.514516,-0.3270546,CSDC2,cold shock domain containing C2
214166_at,4.24E-02,1.23E-02,-2.547787,-3.514617,-0.3386756,SDHB,succinate dehydrogenase complex iron sulfur subunit B
204833_at,4.24E-02,1.23E-02,2.547744,-3.51472,0.4484462,ATG12,autophagy related 12
204497_at,4.24E-02,1.23E-02,2.54771,-3.514798,0.6420192,ADCY9,adenylate cyclase 9
204301_at,4.24E-02,1.23E-02,2.547502,-3.515294,0.2856154,KBTBD11,kelch repeat and BTB domain containing 11
215757_at,4.25E-02,1.24E-02,2.546665,-3.517282,0.6525575,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide"
213127_s_at,4.25E-02,1.24E-02,-2.546525,-3.517614,-0.2759746,MED8,mediator complex subunit 8
210603_at,4.25E-02,1.24E-02,-2.546235,-3.518303,-0.2530713,NAA11,"N(alpha)-acetyltransferase 11, NatA catalytic subunit"
203130_s_at,4.26E-02,1.24E-02,2.545908,-3.51908,0.2512218,KIF5C,kinesin family member 5C
218973_at,4.26E-02,1.24E-02,2.54574,-3.519477,0.2071217,EFL1,elongation factor like GTPase 1
207692_s_at,4.26E-02,1.24E-02,-2.545715,-3.519538,-0.2716585,ACAN,aggrecan
206130_s_at,4.26E-02,1.24E-02,-2.545682,-3.519616,-0.3622657,ASGR2,asialoglycoprotein receptor 2
65517_at,4.26E-02,1.24E-02,-2.545495,-3.520059,-0.3900672,AP1M2,adaptor related protein complex 1 mu 2 subunit
206934_at,4.26E-02,1.24E-02,-2.545454,-3.520157,-0.5569212,SIRPB1,signal regulatory protein beta 1
216214_at,4.26E-02,1.24E-02,-2.54524,-3.520666,-0.4806608,,
201534_s_at,4.26E-02,1.24E-02,2.54517,-3.520831,0.3778331,UBL3,ubiquitin like 3
217006_x_at,4.26E-02,1.24E-02,-2.544978,-3.521286,-0.3870032,FASN,fatty acid synthase
217314_at,4.27E-02,1.24E-02,-2.544494,-3.522436,-0.3036043,,
209396_s_at,4.28E-02,1.25E-02,-2.543408,-3.525012,-0.7209095,CHI3L1,chitinase 3 like 1
209661_at,4.28E-02,1.25E-02,-2.543361,-3.525124,-0.4289976,KIFC3,kinesin family member C3
