ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
201306_s_at,4.94E-01,1.26E-01,1.5467111,-4.87594,0.08202821,ANP32B,acidic nuclear phosphoprotein 32 family member B
215322_at,4.94E-01,1.26E-01,-1.5464183,-4.87635,-0.20306903,LONRF1,LON peptidase N-terminal domain and ring finger 1
206681_x_at,4.94E-01,1.26E-01,-1.5463574,-4.87644,-0.30651697,GP2,glycoprotein 2
221821_s_at,4.94E-01,1.26E-01,1.5461518,-4.87674,0.16963311,KANSL2,KAT8 regulatory NSL complex subunit 2
217263_x_at,4.94E-01,1.26E-01,-1.5460825,-4.87683,-0.35955801,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
203380_x_at,4.94E-01,1.26E-01,1.545879,-4.87712,0.10913608,SRSF5,serine and arginine rich splicing factor 5
209341_s_at,4.94E-01,1.26E-01,-1.5458557,-4.87716,-0.23025811,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
210181_s_at,4.94E-01,1.26E-01,1.5457595,-4.87729,0.44819968,CABP1,calcium binding protein 1
203513_at,4.94E-01,1.26E-01,-1.5457292,-4.87734,-0.24243366,SPG11,spastic paraplegia 11 (autosomal recessive)
212228_s_at,4.94E-01,1.26E-01,-1.5456384,-4.87747,-0.14176664,COQ9,coenzyme Q9
204496_at,4.94E-01,1.26E-01,-1.5456139,-4.8775,-0.17805138,STRN3,striatin 3
214319_at,4.94E-01,1.26E-01,1.5455375,-4.87761,0.19576033,FRY,FRY microtubule binding protein
217141_at,4.94E-01,1.26E-01,1.545449,-4.87774,0.38920029,BTBD7,BTB domain containing 7
206624_at,4.94E-01,1.26E-01,1.5452651,-4.878,0.76079684,USP9Y,"ubiquitin specific peptidase 9, Y-linked"
211886_s_at,4.94E-01,1.26E-01,-1.5452529,-4.87802,-0.34925317,TBX5,T-box 5
221951_at,4.95E-01,1.26E-01,-1.5446831,-4.87883,-0.39385213,TMEM80,transmembrane protein 80
209169_at,4.95E-01,1.26E-01,1.5445541,-4.87901,0.50680273,GPM6B,glycoprotein M6B
218511_s_at,4.95E-01,1.26E-01,-1.5443906,-4.87925,-0.14255545,PNPO,pyridoxamine 5'-phosphate oxidase
205830_at,4.95E-01,1.26E-01,-1.5442379,-4.87947,-0.46505077,CLGN,calmegin
206424_at,4.95E-01,1.26E-01,-1.5442122,-4.8795,-0.32045949,CYP26A1,cytochrome P450 family 26 subfamily A member 1
213560_at,4.95E-01,1.26E-01,-1.5439728,-4.87984,-0.18090839,GADD45B,growth arrest and DNA damage inducible beta
200695_at,4.95E-01,1.26E-01,-1.5438752,-4.87998,-0.15095001,PPP2R1A,protein phosphatase 2 scaffold subunit Aalpha
201396_s_at,4.95E-01,1.26E-01,1.5438534,-4.88001,0.30628154,SGTA,small glutamine rich tetratricopeptide repeat containing alpha
207523_at,4.95E-01,1.26E-01,1.5437875,-4.88011,0.3993814,C6orf10,chromosome 6 open reading frame 10
207427_at,4.95E-01,1.26E-01,1.5437463,-4.88017,0.33291657,ACR,acrosin
219833_s_at,4.95E-01,1.26E-01,-1.5434356,-4.88061,-0.4914121,EFHC1,EF-hand domain containing 1
211474_s_at,4.95E-01,1.26E-01,-1.5434305,-4.88062,-0.13661011,SERPINB6,serpin family B member 6
203472_s_at,4.95E-01,1.26E-01,-1.5434103,-4.88064,-0.30533854,SLCO2B1,solute carrier organic anion transporter family member 2B1
204187_at,4.95E-01,1.26E-01,1.5432115,-4.88093,0.34746822,GMPR,guanosine monophosphate reductase
214244_s_at,4.95E-01,1.26E-01,-1.5431263,-4.88105,-0.18496679,ATP6V0E1,ATPase H+ transporting V0 subunit e1
217978_s_at,4.95E-01,1.26E-01,1.5430827,-4.88111,0.10609948,UBE2Q1,ubiquitin conjugating enzyme E2 Q1
222371_at,4.95E-01,1.26E-01,1.5429815,-4.88126,0.25950486,,
222058_at,4.95E-01,1.26E-01,-1.5429768,-4.88126,-0.17124927,RNF130,ring finger protein 130
206631_at,4.95E-01,1.27E-01,1.5429553,-4.88129,0.24066104,PTGER2,prostaglandin E receptor 2
202043_s_at,4.95E-01,1.27E-01,1.5428656,-4.88142,0.13999647,SMS,spermine synthase
220815_at,4.95E-01,1.27E-01,-1.5424852,-4.88196,-0.3010338,CTNNA3,catenin alpha 3
204848_x_at,4.95E-01,1.27E-01,1.5424653,-4.88199,0.47750721,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
201498_at,4.95E-01,1.27E-01,-1.5424519,-4.88201,-0.14624355,USP7,ubiquitin specific peptidase 7
202639_s_at,4.95E-01,1.27E-01,-1.542235,-4.88232,-0.3593346,RANBP3,RAN binding protein 3
210129_s_at,4.95E-01,1.27E-01,-1.5421375,-4.88246,-0.20773555,ARPC4-TTLL3///TTLL3///ARPC4,ARPC4-TTLL3 readthrough///tubulin tyrosine ligase like 3///actin related protein 2/3 complex subunit 4
206898_at,4.95E-01,1.27E-01,1.542042,-4.88259,0.46508369,CDH19,cadherin 19
207254_at,4.95E-01,1.27E-01,1.5419836,-4.88268,0.46576562,SLC15A1,solute carrier family 15 member 1
202333_s_at,4.95E-01,1.27E-01,1.5419541,-4.88272,0.15795523,UBE2B,ubiquitin conjugating enzyme E2 B
221040_at,4.95E-01,1.27E-01,1.5419458,-4.88273,0.40454406,CAPN10,calpain 10
212292_at,4.95E-01,1.27E-01,1.5418823,-4.88282,0.35182526,SLC7A1,solute carrier family 7 member 1
211647_x_at,4.95E-01,1.27E-01,-1.5418407,-4.88288,-0.24240308,IGHM///IGHG1,immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
214200_s_at,4.95E-01,1.27E-01,1.541707,-4.88307,0.47831362,COL6A1,collagen type VI alpha 1 chain
215136_s_at,4.95E-01,1.27E-01,-1.5416278,-4.88318,-0.17084992,EXOSC8,exosome component 8
220661_s_at,4.95E-01,1.27E-01,-1.5416007,-4.88322,-0.14597184,ZNF692,zinc finger protein 692
213123_at,4.95E-01,1.27E-01,-1.5414312,-4.88346,-0.13777222,MFAP3,microfibrillar associated protein 3
209259_s_at,4.95E-01,1.27E-01,-1.5413979,-4.88351,-0.17714593,SMC3,structural maintenance of chromosomes 3
212640_at,4.95E-01,1.27E-01,-1.5412586,-4.88371,-0.14708673,HACD2,3-hydroxyacyl-CoA dehydratase 2
215676_at,4.95E-01,1.27E-01,1.5411842,-4.88381,0.16077783,BRF1,"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit"
212385_at,4.95E-01,1.27E-01,1.5411613,-4.88385,0.35519102,TCF4,transcription factor 4
218012_at,4.95E-01,1.27E-01,1.540952,-4.88414,0.15107483,TSPYL2,TSPY like 2
208605_s_at,4.95E-01,1.27E-01,-1.540777,-4.88439,-0.32511266,NTRK1,neurotrophic receptor tyrosine kinase 1
215788_at,4.95E-01,1.27E-01,-1.5407749,-4.8844,-0.16231119,CFAP74,cilia and flagella associated protein 74
221408_x_at,4.95E-01,1.27E-01,1.5407698,-4.8844,0.31028555,PCDHB12,protocadherin beta 12
214832_at,4.95E-01,1.27E-01,1.5404935,-4.8848,0.1857205,HNF4A,hepatocyte nuclear factor 4 alpha
205892_s_at,4.95E-01,1.27E-01,1.5400876,-4.88537,0.25061168,FABP1,fatty acid binding protein 1
205024_s_at,4.95E-01,1.27E-01,1.5399158,-4.88562,0.33276272,RAD51,RAD51 recombinase
220056_at,4.95E-01,1.27E-01,-1.5398242,-4.88575,-0.2013496,IL22RA1,interleukin 22 receptor subunit alpha 1
204514_at,4.95E-01,1.27E-01,-1.5396261,-4.88603,-0.23831756,DPH2,DPH2 homolog
213863_s_at,4.95E-01,1.27E-01,-1.5396231,-4.88603,-0.38359014,OAZ3,ornithine decarboxylase antizyme 3
209126_x_at,4.95E-01,1.27E-01,1.5394949,-4.88622,0.22485221,KRT6B,keratin 6B
213744_at,4.95E-01,1.27E-01,-1.5393649,-4.8864,-0.313248,ATRNL1,attractin like 1
200955_at,4.96E-01,1.27E-01,-1.5389396,-4.88701,-0.14105696,IMMT,inner membrane mitochondrial protein
40465_at,4.96E-01,1.28E-01,-1.5387548,-4.88727,-0.15603447,DDX23,DEAD-box helicase 23
209372_x_at,4.96E-01,1.28E-01,1.538518,-4.8876,0.37477552,TUBB2B///TUBB2A,tubulin beta 2B class IIb///tubulin beta 2A class IIa
212054_x_at,4.96E-01,1.28E-01,-1.5382645,-4.88796,-0.10608353,TBC1D9B,TBC1 domain family member 9B
218132_s_at,4.96E-01,1.28E-01,1.5379925,-4.88835,0.16145512,TSEN34,tRNA splicing endonuclease subunit 34
217021_at,4.96E-01,1.28E-01,1.5376484,-4.88884,0.32088351,CYB5A,cytochrome b5 type A
208788_at,4.96E-01,1.28E-01,-1.5376342,-4.88886,-0.11302244,ELOVL5,ELOVL fatty acid elongase 5
217624_at,4.96E-01,1.28E-01,-1.5373582,-4.88925,-0.43767851,PDAP1,PDGFA associated protein 1
216799_at,4.96E-01,1.28E-01,-1.5373218,-4.8893,-0.38465508,,
211733_x_at,4.96E-01,1.28E-01,-1.5371865,-4.88949,-0.17159638,SCP2,sterol carrier protein 2
213188_s_at,4.96E-01,1.28E-01,-1.537106,-4.88961,-0.13068733,MINA,MYC induced nuclear antigen
204767_s_at,4.96E-01,1.28E-01,-1.5370976,-4.88962,-0.21421042,FEN1,flap structure-specific endonuclease 1
211736_at,4.97E-01,1.28E-01,-1.5367416,-4.89013,-0.46691284,SP2,Sp2 transcription factor
221218_s_at,4.97E-01,1.28E-01,-1.536741,-4.89013,-0.15431295,TPK1,thiamin pyrophosphokinase 1
214501_s_at,4.97E-01,1.28E-01,1.5365825,-4.89035,0.13079511,H2AFY,H2A histone family member Y
211003_x_at,4.97E-01,1.28E-01,1.5365338,-4.89042,0.50592053,TGM2,transglutaminase 2
218175_at,4.97E-01,1.28E-01,1.5364241,-4.89058,0.18556162,CCDC92,coiled-coil domain containing 92
208669_s_at,4.97E-01,1.28E-01,-1.5364055,-4.8906,-0.15603543,EID1,EP300 interacting inhibitor of differentiation 1
221056_x_at,4.97E-01,1.28E-01,-1.5363176,-4.89073,-0.19434598,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1
212195_at,4.97E-01,1.28E-01,-1.5361236,-4.891,-0.17441698,IL6ST,interleukin 6 signal transducer
200000_s_at,4.97E-01,1.28E-01,-1.5358849,-4.89134,-0.1425285,PRPF8,pre-mRNA processing factor 8
220564_at,4.97E-01,1.28E-01,1.5358588,-4.89138,0.25556476,RNLS,"renalase, FAD dependent amine oxidase"
201804_x_at,4.97E-01,1.28E-01,-1.5358461,-4.8914,-0.18459979,TBCB,tubulin folding cofactor B
209160_at,4.97E-01,1.28E-01,-1.5358265,-4.89142,-0.42615838,AKR1C3,"aldo-keto reductase family 1, member C3"
200815_s_at,4.97E-01,1.28E-01,-1.5356578,-4.89166,-0.18286029,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1
210465_s_at,4.97E-01,1.28E-01,-1.5355513,-4.89181,-0.22763454,SNAPC3,small nuclear RNA activating complex polypeptide 3
202827_s_at,4.97E-01,1.28E-01,1.5354788,-4.89192,0.30174146,MMP14,matrix metallopeptidase 14
216189_at,4.97E-01,1.28E-01,1.535418,-4.892,0.5101461,,
212935_at,4.97E-01,1.28E-01,-1.5353335,-4.89212,-0.15380781,MCF2L,MCF.2 cell line derived transforming sequence like
211574_s_at,4.97E-01,1.28E-01,1.5353011,-4.89217,0.35153354,CD46,CD46 molecule
221369_at,4.97E-01,1.28E-01,-1.5351781,-4.89234,-0.4134895,MTNR1A,melatonin receptor 1A
209871_s_at,4.97E-01,1.28E-01,-1.5349837,-4.89262,-0.37180773,APBA2,amyloid beta precursor protein binding family A member 2
221083_at,4.97E-01,1.28E-01,1.5349732,-4.89263,0.31313854,KCNQ4,potassium voltage-gated channel subfamily Q member 4
213406_at,4.97E-01,1.29E-01,-1.5346261,-4.89313,-0.20455531,WSB1,WD repeat and SOCS box containing 1
216131_at,4.97E-01,1.29E-01,1.5345937,-4.89317,0.40877605,FRMD4B,FERM domain containing 4B
217612_at,4.97E-01,1.29E-01,-1.5344647,-4.89335,-0.37656551,TIMM50,translocase of inner mitochondrial membrane 50
215628_x_at,4.97E-01,1.29E-01,-1.5344257,-4.89341,-0.16847994,,
215113_s_at,4.97E-01,1.29E-01,-1.5344012,-4.89345,-0.251097,SENP3-EIF4A1///SENP3,SENP3-EIF4A1 readthrough (NMD candidate)///SUMO1/sentrin/SMT3 specific peptidase 3
215896_at,4.97E-01,1.29E-01,-1.5343867,-4.89347,-0.20240927,,
218929_at,4.97E-01,1.29E-01,-1.5342817,-4.89361,-0.17762556,CDKN2AIP,CDKN2A interacting protein
216604_s_at,4.97E-01,1.29E-01,1.5340092,-4.894,0.3521995,SLC7A8,solute carrier family 7 member 8
206262_at,4.97E-01,1.29E-01,1.5338973,-4.89416,0.37371975,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide"
219819_s_at,4.97E-01,1.29E-01,-1.5338867,-4.89417,-0.21078888,MRPS28,mitochondrial ribosomal protein S28
206143_at,4.97E-01,1.29E-01,1.5337968,-4.8943,0.49660941,SLC26A3,solute carrier family 26 member 3
202570_s_at,4.97E-01,1.29E-01,1.5337759,-4.89433,0.31339935,DLGAP4,DLG associated protein 4
211529_x_at,4.97E-01,1.29E-01,-1.5334636,-4.89477,-0.0941889,HLA-G,"major histocompatibility complex, class I, G"
211911_x_at,4.97E-01,1.29E-01,1.5334122,-4.89485,0.07842975,HLA-B,"major histocompatibility complex, class I, B"
207488_at,4.97E-01,1.29E-01,1.5331186,-4.89526,0.18676563,,
204333_s_at,4.97E-01,1.29E-01,-1.5331071,-4.89528,-0.17742559,AGA,aspartylglucosaminidase
202115_s_at,4.97E-01,1.29E-01,-1.5328278,-4.89567,-0.13121395,NOC2L,NOC2 like nucleolar associated transcriptional repressor
208780_x_at,4.98E-01,1.29E-01,1.53245,-4.89621,0.10706171,VAPA,VAMP associated protein A
220477_s_at,4.98E-01,1.29E-01,-1.5319335,-4.89694,-0.24222769,TMEM230,transmembrane protein 230
220586_at,4.98E-01,1.29E-01,1.5317923,-4.89714,0.47652805,CHD9,chromodomain helicase DNA binding protein 9
207524_at,4.98E-01,1.29E-01,-1.5317187,-4.89724,-0.10872494,MIR6132///ST7-OT3///ST7,microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7
206817_x_at,4.98E-01,1.29E-01,1.5314256,-4.89766,0.31153092,CELF3,"CUGBP, Elav-like family member 3"
214756_x_at,4.98E-01,1.29E-01,-1.5312583,-4.89789,-0.10612823,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
203181_x_at,4.98E-01,1.29E-01,1.5311875,-4.89799,0.38125784,SRPK2,SRSF protein kinase 2
217840_at,4.98E-01,1.29E-01,-1.5307979,-4.89854,-0.14329914,DDX41,DEAD-box helicase 41
200780_x_at,4.98E-01,1.29E-01,1.53077,-4.89858,0.09122879,GNAS,GNAS complex locus
220925_at,4.98E-01,1.29E-01,-1.5307638,-4.89859,-0.37665584,NAA35,"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
211606_at,4.98E-01,1.29E-01,-1.5307223,-4.89865,-0.40454905,,
218579_s_at,4.99E-01,1.30E-01,-1.5300267,-4.89963,-0.33804024,DHX35,DEAH-box helicase 35
208484_at,4.99E-01,1.30E-01,1.5292542,-4.90073,0.32986896,HIST1H1A,"histone cluster 1, H1a"
212359_s_at,4.99E-01,1.30E-01,-1.5292459,-4.90074,-0.15067625,ZSWIM8,zinc finger SWIM-type containing 8
201237_at,5.00E-01,1.30E-01,1.528971,-4.90113,0.13769104,CAPZA2,capping actin protein of muscle Z-line alpha subunit 2
37462_i_at,5.00E-01,1.30E-01,-1.5289225,-4.90119,-0.17981803,SF3A2,splicing factor 3a subunit 2
208425_s_at,5.00E-01,1.30E-01,1.5288924,-4.90124,0.18819412,TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
203351_s_at,5.00E-01,1.30E-01,1.5285813,-4.90168,0.12545944,ORC4,origin recognition complex subunit 4
215293_s_at,5.00E-01,1.30E-01,-1.5283712,-4.90197,-0.11385472,PGAP2,post-GPI attachment to proteins 2
204845_s_at,5.00E-01,1.30E-01,1.5282747,-4.90211,0.40842845,ENPEP,glutamyl aminopeptidase
216921_s_at,5.00E-01,1.30E-01,-1.5282716,-4.90211,-0.35572747,KRT35,keratin 35
221020_s_at,5.00E-01,1.30E-01,-1.5282052,-4.90221,-0.16248853,SLC25A32,solute carrier family 25 member 32
204280_at,5.00E-01,1.30E-01,-1.5281525,-4.90228,-0.37647044,RGS14,regulator of G-protein signaling 14
214894_x_at,5.00E-01,1.30E-01,-1.5281063,-4.90235,-0.10253793,MACF1,microtubule-actin crosslinking factor 1
216859_x_at,5.00E-01,1.30E-01,1.527743,-4.90286,0.36629464,,
209390_at,5.00E-01,1.30E-01,-1.5274114,-4.90333,-0.1187889,TSC1,tuberous sclerosis 1
206201_s_at,5.00E-01,1.30E-01,1.5273563,-4.90341,0.602786,MEOX2,mesenchyme homeobox 2
213270_at,5.00E-01,1.30E-01,1.5273431,-4.90342,0.19836618,MPP2,membrane palmitoylated protein 2
212310_at,5.00E-01,1.30E-01,-1.5273113,-4.90347,-0.12694498,MIA3,"MIA family member 3, ER export factor"
221851_at,5.00E-01,1.30E-01,-1.5272395,-4.90357,-0.31934886,DCAF15,DDB1 and CUL4 associated factor 15
203722_at,5.00E-01,1.30E-01,-1.5271474,-4.9037,-0.27059887,ALDH4A1,aldehyde dehydrogenase 4 family member A1
217911_s_at,5.00E-01,1.30E-01,1.5271274,-4.90373,0.1643276,BAG3,BCL2 associated athanogene 3
203968_s_at,5.00E-01,1.30E-01,1.5268766,-4.90408,0.26384724,CDC6,cell division cycle 6
219434_at,5.00E-01,1.30E-01,1.5267174,-4.90431,0.29454199,TREM1,triggering receptor expressed on myeloid cells 1
208719_s_at,5.00E-01,1.31E-01,1.5264654,-4.90466,0.45668842,DDX17,DEAD-box helicase 17
214869_x_at,5.00E-01,1.31E-01,1.5263179,-4.90487,0.12277093,GAPVD1,GTPase activating protein and VPS9 domains 1
218186_at,5.00E-01,1.31E-01,-1.5262591,-4.90495,-0.42172172,RAB25,"RAB25, member RAS oncogene family"
214242_at,5.00E-01,1.31E-01,-1.5262049,-4.90503,-0.35148829,MAN1A2,mannosidase alpha class 1A member 2
210249_s_at,5.00E-01,1.31E-01,1.5260436,-4.90526,0.10768447,NCOA1,nuclear receptor coactivator 1
213850_s_at,5.00E-01,1.31E-01,1.5258707,-4.9055,0.16526764,SCAF11,SR-related CTD associated factor 11
40472_at,5.00E-01,1.31E-01,-1.5256193,-4.90585,-0.47009923,LPCAT4,lysophosphatidylcholine acyltransferase 4
220224_at,5.00E-01,1.31E-01,-1.5255744,-4.90592,-0.23104502,HAO1,hydroxyacid oxidase 1
218124_at,5.00E-01,1.31E-01,-1.5255089,-4.90601,-0.12209589,RETSAT,retinol saturase
216490_x_at,5.00E-01,1.31E-01,-1.5254043,-4.90616,-0.20915908,,
205599_at,5.00E-01,1.31E-01,-1.5253434,-4.90624,-0.22711775,TRAF1,TNF receptor associated factor 1
216794_at,5.00E-01,1.31E-01,-1.5253215,-4.90627,-0.17173813,LOC100289518,immunoglobin superfamily member 21 pseudogene
201299_s_at,5.00E-01,1.31E-01,1.5252841,-4.90633,0.23933486,MOB1A,MOB kinase activator 1A
209137_s_at,5.00E-01,1.31E-01,1.5250964,-4.90659,0.22017924,USP10,ubiquitin specific peptidase 10
206954_at,5.00E-01,1.31E-01,1.5250915,-4.9066,0.35532128,WT1-AS,WT1 antisense RNA
221641_s_at,5.01E-01,1.31E-01,1.5247676,-4.90705,0.16390296,ACOT9,acyl-CoA thioesterase 9
220440_at,5.01E-01,1.31E-01,1.5244094,-4.90756,0.35636242,LGALS13,galectin 13
212747_at,5.01E-01,1.31E-01,-1.5242702,-4.90776,-0.2557051,ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A
213836_s_at,5.01E-01,1.31E-01,1.5242645,-4.90776,0.21580069,WIPI1,"WD repeat domain, phosphoinositide interacting 1"
56919_at,5.01E-01,1.31E-01,-1.524222,-4.90782,-0.22611409,WDR48,WD repeat domain 48
202816_s_at,5.01E-01,1.31E-01,1.5238825,-4.9083,0.19835096,SS18,"SS18, nBAF chromatin remodeling complex subunit"
220367_s_at,5.01E-01,1.31E-01,1.5236585,-4.90862,0.10636016,SAP130,Sin3A associated protein 130
222135_at,5.01E-01,1.31E-01,-1.523615,-4.90868,-0.42406619,ZNF814,zinc finger protein 814
218162_at,5.01E-01,1.31E-01,-1.5234999,-4.90884,-0.35717389,OLFML3,olfactomedin like 3
216909_at,5.01E-01,1.31E-01,-1.5233224,-4.90909,-0.2548767,RRP12,ribosomal RNA processing 12 homolog
212572_at,5.01E-01,1.31E-01,-1.5231928,-4.90927,-0.14122233,STK38L,serine/threonine kinase 38 like
212468_at,5.01E-01,1.31E-01,1.5231707,-4.9093,0.21277822,SPAG9,sperm associated antigen 9
210754_s_at,5.01E-01,1.31E-01,1.5231379,-4.90935,0.19838353,LYN,"LYN proto-oncogene, Src family tyrosine kinase"
208299_at,5.01E-01,1.31E-01,-1.5230545,-4.90947,-0.30661952,CACNA1I,calcium voltage-gated channel subunit alpha1 I
210723_x_at,5.01E-01,1.31E-01,1.522893,-4.90969,0.1847205,,
205155_s_at,5.01E-01,1.31E-01,-1.5227651,-4.90987,-0.34894851,SPTBN2,"spectrin beta, non-erythrocytic 2"
213380_x_at,5.01E-01,1.31E-01,-1.5227316,-4.90992,-0.16361959,LOC102724562///MST1L///MST1P2///MST1,macrophage stimulating 1 pseudogene///macrophage stimulating 1 like///macrophage stimulating 1 pseudogene 2///macrophage stimulating 1
206650_at,5.01E-01,1.32E-01,1.522571,-4.91015,0.34172555,IQCC,IQ motif containing C
206364_at,5.01E-01,1.32E-01,1.522487,-4.91026,0.20472618,KIF14,kinesin family member 14
217513_at,5.01E-01,1.32E-01,-1.522296,-4.91053,-0.33846188,MILR1,mast cell immunoglobulin like receptor 1
204002_s_at,5.01E-01,1.32E-01,1.522279,-4.91056,0.34104086,ICA1,islet cell autoantigen 1
219734_at,5.01E-01,1.32E-01,-1.5222774,-4.91056,-0.1877101,SIDT1,SID1 transmembrane family member 1
212731_at,5.01E-01,1.32E-01,-1.5220676,-4.91085,-0.23462683,ANKRD46,ankyrin repeat domain 46
206603_at,5.01E-01,1.32E-01,1.5218292,-4.91119,0.32104226,SLC2A4,solute carrier family 2 member 4
221271_at,5.01E-01,1.32E-01,-1.5217723,-4.91127,-0.20288981,IL21,interleukin 21
216453_at,5.01E-01,1.32E-01,-1.5216448,-4.91145,-0.20566908,ZNF287,zinc finger protein 287
219506_at,5.02E-01,1.32E-01,1.5213594,-4.91185,0.11812765,C1orf54,chromosome 1 open reading frame 54
203462_x_at,5.02E-01,1.32E-01,-1.5209211,-4.91247,-0.14416905,EIF3B,eukaryotic translation initiation factor 3 subunit B
203692_s_at,5.02E-01,1.32E-01,1.5206696,-4.91282,0.16828541,E2F3,E2F transcription factor 3
207645_s_at,5.02E-01,1.32E-01,1.5206007,-4.91292,0.38675626,CHD1L,chromodomain helicase DNA binding protein 1 like
213022_s_at,5.02E-01,1.32E-01,-1.520577,-4.91295,-0.12668503,UTRN,utrophin
206831_s_at,5.02E-01,1.32E-01,1.5205151,-4.91304,0.34504275,ARSD,arylsulfatase D
205079_s_at,5.02E-01,1.32E-01,-1.5203277,-4.9133,-0.19617225,MPDZ,multiple PDZ domain crumbs cell polarity complex component
215144_at,5.02E-01,1.32E-01,1.5198627,-4.91395,0.24779356,,
202900_s_at,5.03E-01,1.32E-01,-1.5195457,-4.9144,-0.21755237,NUP88,nucleoporin 88
220454_s_at,5.03E-01,1.32E-01,-1.5192975,-4.91475,-0.20470614,SEMA6A,semaphorin 6A
201827_at,5.03E-01,1.32E-01,-1.5191046,-4.91502,-0.1389652,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
219718_at,5.03E-01,1.32E-01,1.519094,-4.91503,0.18188667,FGGY,FGGY carbohydrate kinase domain containing
203735_x_at,5.03E-01,1.32E-01,-1.5190339,-4.91512,-0.30029389,PPFIBP1,PPFIA binding protein 1
201950_x_at,5.03E-01,1.32E-01,1.5187873,-4.91546,0.11639609,CAPZB,capping actin protein of muscle Z-line beta subunit
210231_x_at,5.03E-01,1.32E-01,-1.5187422,-4.91553,-0.1748999,SET,SET nuclear proto-oncogene
213661_at,5.03E-01,1.32E-01,1.5186725,-4.91562,0.31780693,PAMR1,peptidase domain containing associated with muscle regeneration 1
210193_at,5.03E-01,1.33E-01,-1.5183308,-4.9161,-0.22416717,MOBP,myelin-associated oligodendrocyte basic protein
203558_at,5.03E-01,1.33E-01,1.5181759,-4.91632,0.2217455,CUL7,cullin 7
201591_s_at,5.03E-01,1.33E-01,-1.5180966,-4.91643,-0.11863967,NISCH,nischarin
206761_at,5.03E-01,1.33E-01,-1.5178455,-4.91678,-0.25999535,CD96,CD96 molecule
219803_at,5.04E-01,1.33E-01,1.5175583,-4.91719,0.36155518,ANGPTL3,angiopoietin like 3
220965_s_at,5.04E-01,1.33E-01,-1.5168598,-4.91817,-0.21700868,RSPH6A,radial spoke head 6 homolog A
201778_s_at,5.04E-01,1.33E-01,-1.5166971,-4.91839,-0.09089317,EFCAB14,EF-hand calcium binding domain 14
222370_x_at,5.04E-01,1.33E-01,1.5164385,-4.91876,0.14429375,,
219003_s_at,5.04E-01,1.33E-01,-1.5164297,-4.91877,-0.55580138,MANEA,mannosidase endo-alpha
221300_at,5.04E-01,1.33E-01,1.5162703,-4.91899,0.13967903,NPAP1,nuclear pore associated protein 1
217308_at,5.04E-01,1.33E-01,1.5161301,-4.91919,0.25703,OR1F2P,olfactory receptor family 1 subfamily F member 2 pseudogene
213423_x_at,5.05E-01,1.33E-01,1.5153959,-4.92022,0.38209576,TUSC3,tumor suppressor candidate 3
53076_at,5.05E-01,1.33E-01,1.5153748,-4.92025,0.16113026,B4GALT7,"beta-1,4-galactosyltransferase 7"
200781_s_at,5.05E-01,1.33E-01,1.5151493,-4.92056,0.09428034,RPS15A,ribosomal protein S15a
